note_index,source,raw_text_preview,extracted_name,extracted_id,matched_account_id,matched_account_name,match_type,confidence_score,name_mismatch_flag,notes
,nps_responses.csv,account_id=1113,,1113.0,1113,Whitewater Adventures,exact_id,100.0,False,
,nps_responses.csv,account_id=1114,,1114.0,1114,Rosewood Hotels,exact_id,100.0,False,
,nps_responses.csv,account_id=1115,,1115.0,1115,Sapwood Furniture Co,exact_id,100.0,False,
,nps_responses.csv,account_id=1116,,1116.0,1116,Thunderhead Cloud,exact_id,100.0,False,
,nps_responses.csv,account_id=1117,,1117.0,1117,Marshland Conservation,exact_id,100.0,False,
,nps_responses.csv,account_id=1118,,1118.0,1118,Ridgeline Software,exact_id,100.0,False,
,nps_responses.csv,account_id=1119,,1119.0,1119,Sunstone Energy,exact_id,100.0,False,
,nps_responses.csv,account_id=1000,,1000.0,1000,Acme Corp,exact_id,100.0,False,
,nps_responses.csv,account_id=1001,,1001.0,1001,BrightPath Solutions,exact_id,100.0,False,
,nps_responses.csv,account_id=1002,,1002.0,1002,NovaTech Industries,exact_id,100.0,False,
,nps_responses.csv,account_id=1003,,1003.0,1003,Meridian Health,exact_id,100.0,False,
,nps_responses.csv,account_id=1004,,1004.0,1004,Pinnacle Media Group,exact_id,100.0,False,
,nps_responses.csv,account_id=1005,,1005.0,1005,Vanguard Retail,exact_id,100.0,False,
,nps_responses.csv,account_id=1006,,1006.0,1006,Atlas Financial,exact_id,100.0,False,
,nps_responses.csv,account_id=1008,,1008.0,1008,Crescent Labs,exact_id,100.0,False,
,nps_responses.csv,account_id=1009,,1009.0,1009,Orion Education,exact_id,100.0,False,
,nps_responses.csv,account_id=1011,,1011.0,1011,Skyline Travel,exact_id,100.0,False,
,nps_responses.csv,account_id=1012,,1012.0,1012,Quantum Commerce,exact_id,100.0,False,
,nps_responses.csv,account_id=1013,,1013.0,1013,RedLeaf Healthcare,exact_id,100.0,False,
,nps_responses.csv,account_id=1014,,1014.0,1014,BluePeak Software,exact_id,100.0,False,
,nps_responses.csv,account_id=1016,,1016.0,1016,Northstar Logistics,exact_id,100.0,False,
,nps_responses.csv,account_id=1017,,1017.0,1017,Pacific Rim Trading,exact_id,100.0,False,
,nps_responses.csv,account_id=1018,,1018.0,1018,Ironclad Security,exact_id,100.0,False,
,nps_responses.csv,account_id=1019,,1019.0,1019,Summit Analytics,exact_id,100.0,False,
,nps_responses.csv,account_id=1020,,1020.0,1020,Coral Bay Resorts,exact_id,100.0,False,
,nps_responses.csv,account_id=1022,,1022.0,1022,Jade River Tech,exact_id,100.0,False,
,nps_responses.csv,account_id=1023,,1023.0,1023,Mosaic Digital,exact_id,100.0,False,
0.0,csm_notes.txt,3/15 acct 1001 - BritePath Solutions (sic) call. No show for the third  time this quarter. Their admin told me the team ,BritePath Solutions (sic) call,1001.0,1001,BrightPath Solutions,exact_id,98.0,False,
1.0,csm_notes.txt,"2026-03-20 | NovaTech Industries | James O. Extremely tense call. They've had 4 P1 tickets in the last month, all relate",NovaTech Industries,,1002,NovaTech Industries,fuzzy_high,100.0,False,
2.0,csm_notes.txt,march 25 -- meridian health -- priya Good news/bad news. NPS came back at 8 (decent) but their actual usage has cratered,meridian health,,1003,Meridian Health,fuzzy_high,100.0,False,
3.0,csm_notes.txt,3/28 Pinacle Media (acct 1004) They're fine on the product side but the billing team is furious about the mid-cycle  pri,Pinacle Media,1004.0,1004,Pinnacle Media Group,exact_id,98.0,False,
4.0,csm_notes.txt,Apr 1 - vanguard retail just a quick note: they've stopped using workflows entirely since the Feb update broke their aut,vanguard retail,,1005,Vanguard Retail,fuzzy_high,100.0,False,
5.0,csm_notes.txt,04/03 Atlas Financial Quarterly business review went poorly. They brought their CISO and asked about our  SOC 2 audit ti,Atlas Financial,,1006,Atlas Financial,fuzzy_high,100.0,False,
6.0,csm_notes.txt,4/5 - Zenith Publishing (#1007) Renewl conversation started. They want a 30% discount or they walk. Current ARR is  high,Zenith Publishing (),1007.0,1007,Zenith Publishing,exact_id,98.0,False,
7.0,csm_notes.txt,3/10 - crescent labs Happy with the product overall but their new VP of Marketing wants to see an ROI  report before sig,crescent labs,,1008,Crescent Labs,fuzzy_high,100.0,False,
8.0,csm_notes.txt,3/18 orion education (1009) They love the product but are merging with another ed-tech company that uses WordPress. Uncl,orion education,1009.0,1009,Orion Education,exact_id,98.0,False,
9.0,csm_notes.txt,march 22 TerraFirma Manufacturing Had a call. They're interested in the new Agent OS features once it GAs. Want to be  i,TerraFirma Manufacturing,,1010,TerraFirma Manufacturing,fuzzy_high,100.0,False,
10.0,csm_notes.txt,"3/26 skyline travel (1011) They're expanding internationally which is great, but struggling with our locale  management.",skyline travel,1011.0,1011,Skyline Travel,exact_id,98.0,False,
11.0,csm_notes.txt,April 2 - Quantum Commerce  renewal call scheduled for next week. They want to add 20 seats but only if we  can match a ,Quantum Commerce,,1012,Quantum Commerce,fuzzy_high,100.0,False,
12.0,csm_notes.txt,4/4 RedLeaf Healthcare Compliance audit coming up. They need us to fill out a vendor security questionnaire  by May 15 o,RedLeaf Healthcare,,1013,RedLeaf Healthcare,fuzzy_high,100.0,False,
13.0,csm_notes.txt,04/07 bluepeak software They're a developer-heavy team and love the DX of our APIs but hate the management  console UI. ,bluepeak software,,1014,BluePeak Software,fuzzy_high,100.0,False,
14.0,csm_notes.txt,"4/8 evergreen media 1015 Product is fine, team is fine, but their parent company got acquired and all vendor  contracts ",evergreen media,1015.0,1015,Evergreen Media,exact_id,98.0,False,
15.0,csm_notes.txt,4/9 Northstar Logistics account 1016 -- they barely use the product. 2 active users out of 15 seats.  most content was m,Northstar Logistics,1016.0,1016,Northstar Logistics,exact_id,98.0,False,
16.0,csm_notes.txt,4/10 pacific rim trading (1017) mixed signals. usage metrics look healthy but the CSM relationship has been rocky. they',pacific rim trading,1017.0,1017,Pacific Rim Trading,exact_id,98.0,False,
17.0,csm_notes.txt,"3/15 acct 1042 - all good, expanding to APAC team next quarter.  loves the product. renewal is a formality according to ",,1042.0,1042,Granite Peak Financial,exact_id,98.0,False,
18.0,csm_notes.txt,3/20 ironclad security just closed a great QBR. They want to add 30 more seats and upgrade to Enterprise. Already got bu,ironclad security,,1018,Ironclad Security,fuzzy_high,100.0,False,
19.0,csm_notes.txt,3/22 summit analytics - routine check-in. everything is green.  their dev team contributed a community plugin last month,summit analytics,,1019,Summit Analytics,fuzzy_high,100.0,False,
20.0,csm_notes.txt,04/01 coral bay resorts Smooth sailing. They're launching 3 new properties this summer and want us to power  all the new,coral bay resorts,,1020,Coral Bay Resorts,fuzzy_high,100.0,False,
21.0,csm_notes.txt,4/3 falcon aerospace defense/aero customer so everything is slow and bureaucratic but their PO for renewal  was submitte,falcon aerospace,,1021,Falcon Aerospace,fuzzy_high,100.0,False,
22.0,csm_notes.txt,3/28 jade river tech Random ping from their developer asking about GraphQL introspection. Non-renewal  related. They're ,jade river tech,,1022,Jade River Tech,fuzzy_high,100.0,False,
23.0,csm_notes.txt,4/5 - mosaic digital They want to integrate with Shopify Plus. Asked about marketplace connectors. Renewal isn't until D,mosaic digital,,1023,Mosaic Digital,fuzzy_high,100.0,False,
24.0,csm_notes.txt,04/08 beacon insurance (acct 1024) annual check-in. They're regulated so they move slow but steady. renewal  isn't until,beacon insurance,1024.0,1024,Beacon Insurance,exact_id,98.0,False,
25.0,csm_notes.txt,4/10 - note for account 1099 (Harbourside Dining I think?) They called to ask about our GDPR data processing agreement u,note for  (Harbourside Dining I think?),1099.0,1099,Oakridge Retail,exact_id,98.0,True,ID 1099 maps to 'Oakridge Retail' but note mentions 'note for  (Harbourside Dining I think?)' (similarity: 40.0%). Trusting account_id per policy.
26.0,csm_notes.txt,march 30 - Thunderbolt Moters  Quick sync. They're evaluating adding headless commerce to their dealer sites. Interested,Thunderbolt Moters,,1056,Thunderbolt Motors,fuzzy_high,94.44444444444444,False,
